vehicle_age,mileage,days_since_last_service,oil_pressure,engine_temperature,tire_pressure,brake_fluid_level,brake_temperature,driving_pattern,days_until_failure,failure_probability,component_at_risk
10,17381,235,51.8,99.8,30.0,68.4,104.5,mixed,3,78.5,brakes
2,74056,176,54.8,94.3,34.0,90.0,95.2,mixed,9,50.6,brakes
3,35422,5,36.4,98.3,34.1,92.0,85.7,highway,26,54.9,oil_system
9,90605,303,47.1,98.0,34.0,87.4,88.2,highway,9,71.6,general_service
7,31518,94,51.9,91.7,26.4,95.1,73.7,mixed,23,38.2,tires
2,41744,365,39.8,113.0,33.5,95.0,81.8,highway,2,89.1,engine
9,93692,1,40.8,98.6,33.9,97.2,83.4,city,10,76.2,general_service
3,17850,117,49.8,90.4,27.9,90.9,81.0,city,28,37.5,tires
3,61359,230,54.5,94.2,34.9,87.0,72.5,city,17,38.4,general_service
9,80761,323,48.8,85.8,32.3,98.1,71.7,mixed,13,75.7,general_service
8,9779,105,40.6,85.5,32.7,99.3,78.4,city,118,22.9,none
6,38595,127,44.6,91.9,32.5,92.2,79.6,mixed,166,20.3,none
9,11907,141,41.9,85.1,33.3,92.9,71.8,mixed,149,2.3,none
6,81834,305,50.7,89.5,34.3,99.4,87.5,city,14,54.6,general_service
9,49630,135,42.0,104.1,30.7,88.2,75.8,mixed,22,42.0,engine
6,19799,172,39.9,95.5,32.8,86.8,85.7,mixed,99,7.5,none
7,22265,332,38.1,86.8,33.4,80.8,96.3,highway,24,30.6,brakes
2,61912,132,31.6,97.8,33.5,96.9,75.8,mixed,13,57.0,oil_system
10,30227,6,51.6,97.8,30.6,86.6,70.3,mixed,159,16.2,none
10,29714,58,42.8,85.7,31.3,61.4,106.4,mixed,6,79.0,brakes
6,6170,160,35.2,88.5,33.1,92.8,70.1,highway,20,46.1,oil_system
8,56050,350,49.3,95.9,31.4,64.6,72.9,mixed,11,56.8,brakes
2,30858,4,40.8,102.8,30.9,95.2,86.1,highway,22,25.2,engine
1,27240,209,39.0,92.9,35.0,85.1,78.5,mixed,44,10.2,none
5,73244,337,46.6,91.1,28.1,93.1,75.1,city,22,51.9,tires
2,16242,316,33.9,90.4,34.9,86.7,78.5,city,12,70.0,oil_system
9,15723,344,48.5,87.1,32.6,93.7,86.0,highway,159,4.1,none
6,46777,14,45.1,113.6,30.3,87.0,87.4,mixed,6,78.7,engine
6,80922,80,42.1,87.7,30.5,97.0,71.7,highway,9,60.6,general_service
2,67464,8,42.7,86.5,34.6,60.5,82.9,mixed,8,51.5,brakes
7,21405,150,52.1,94.5,30.3,92.9,89.7,city,127,6.2,none
4,42379,37,34.2,91.0,31.0,96.8,80.6,city,23,51.2,oil_system
2,10471,346,41.9,95.5,31.1,90.3,72.6,highway,172,9.8,none
4,32072,350,38.9,87.7,30.9,91.6,80.8,city,63,4.5,none
1,9222,267,43.1,109.9,31.6,95.3,73.0,city,3,86.1,engine
4,22743,105,22.5,88.7,32.4,94.7,73.7,mixed,7,90.2,oil_system
3,52595,112,34.3,99.3,30.6,89.4,79.7,mixed,17,37.3,oil_system
8,94778,252,38.3,92.8,30.8,95.0,74.6,highway,14,62.5,general_service
7,22192,316,40.7,97.7,31.0,91.1,84.6,highway,132,6.2,none
8,10749,144,51.3,93.0,34.0,68.5,108.9,mixed,3,90.2,brakes
3,40737,230,46.8,86.1,32.4,99.3,87.6,mixed,124,16.4,none
6,13155,127,54.0,103.5,33.0,92.5,78.2,city,23,40.8,engine
9,28074,312,54.1,88.9,30.2,89.9,71.2,highway,165,15.6,none
7,97314,326,51.4,96.4,32.1,90.3,86.4,city,9,55.3,general_service
8,32535,105,39.8,93.4,31.6,94.4,86.9,mixed,112,19.9,none
6,5286,244,36.0,91.2,34.0,87.0,81.6,mixed,16,50.6,oil_system
4,47314,100,48.8,114.7,30.6,90.5,80.7,mixed,1,90.2,engine
10,24075,223,19.3,92.0,33.0,93.1,81.7,mixed,6,93.1,oil_system
9,19397,157,40.3,90.2,33.3,99.8,81.4,highway,155,7.5,none
2,62821,364,52.3,87.5,30.6,87.4,94.9,highway,13,61.3,brakes
9,32728,355,54.7,93.2,32.2,86.2,84.3,city,155,22.5,none
8,13162,292,36.0,93.1,34.3,96.3,84.5,city,20,46.5,oil_system
3,77655,336,48.2,96.4,34.7,95.0,97.4,city,11,61.0,brakes
1,14525,163,51.5,91.5,31.4,95.8,76.2,mixed,73,14.2,none
10,98297,310,42.2,92.0,32.0,95.5,83.5,city,10,75.0,general_service
8,45342,46,47.2,99.6,20.9,92.2,79.0,highway,2,80.6,tires
1,56455,66,45.3,85.0,32.6,85.8,81.7,city,16,42.6,general_service
10,49474,45,46.9,95.1,31.1,93.1,88.1,city,176,20.9,none
9,28240,137,39.1,95.4,34.3,63.4,103.7,highway,7,78.3,brakes
10,32944,104,42.9,93.9,34.6,56.4,87.0,mixed,12,54.3,brakes
3,29370,220,29.6,87.7,30.5,95.6,85.3,city,8,64.4,oil_system
5,18132,148,34.1,89.8,33.1,91.2,77.6,mixed,23,26.1,oil_system
10,18104,296,20.1,88.6,32.1,86.7,74.6,highway,4,79.8,oil_system
6,78729,89,46.5,87.7,32.8,99.6,89.9,highway,24,41.1,general_service
4,15186,275,49.2,99.4,32.7,97.5,81.6,mixed,150,16.9,none
6,6397,299,48.8,99.9,32.3,83.3,93.2,highway,12,50.4,brakes
6,42849,317,51.5,100.3,31.5,99.2,87.4,mixed,20,26.8,engine
8,83924,327,47.6,92.6,33.9,85.9,70.7,mixed,10,64.2,general_service
2,5161,178,55.0,86.2,31.5,92.3,98.3,highway,14,76.7,brakes
5,10266,38,35.7,89.8,32.2,95.1,78.7,mixed,24,45.7,oil_system
3,43915,32,20.3,88.7,33.1,86.2,79.7,city,4,81.6,oil_system
2,71499,287,43.2,90.2,31.9,60.6,77.9,highway,8,66.3,brakes
7,43656,264,54.3,103.4,32.1,89.9,74.3,highway,15,50.4,engine
5,12387,89,42.0,111.1,30.5,87.4,81.8,highway,2,96.7,engine
7,57462,10,43.3,103.8,34.8,97.2,80.9,highway,9,56.8,engine
7,46535,124,44.0,96.7,33.4,98.4,79.1,city,38,1.6,none
6,42153,20,39.5,92.5,30.2,99.1,73.7,city,109,23.0,none
6,13062,284,25.5,98.9,34.0,90.0,82.4,city,7,82.0,oil_system
4,48190,163,38.2,95.0,33.1,95.5,94.1,mixed,14,75.3,brakes
10,46495,75,49.6,94.2,33.0,94.6,72.8,mixed,111,23.2,none
5,22400,53,48.1,103.0,30.8,91.5,70.0,city,8,66.2,engine
5,41524,173,49.5,112.1,32.0,88.4,85.1,city,4,98.1,engine
6,94201,172,42.6,94.1,32.2,87.6,81.4,mixed,10,66.7,general_service
1,51002,53,49.7,92.1,33.1,92.8,88.5,mixed,25,43.2,general_service
4,8058,297,42.6,98.8,24.0,85.4,73.4,mixed,7,81.2,tires
6,39506,248,39.7,112.9,34.2,97.7,71.5,city,2,99.0,engine
1,5243,113,47.9,98.8,22.6,94.3,75.3,city,7,98.8,tires
2,37209,189,50.1,95.9,34.3,98.6,72.3,city,84,19.3,none
2,36573,37,53.1,95.5,26.9,95.4,81.1,mixed,21,44.0,tires
2,22349,120,45.1,101.0,30.4,85.8,71.8,city,30,28.2,engine
8,51194,254,52.7,94.7,33.9,86.3,87.5,mixed,23,34.2,general_service
10,61393,225,34.9,97.7,30.4,92.8,75.9,mixed,29,36.5,oil_system
4,41489,25,44.0,102.3,31.1,96.4,72.6,highway,20,46.4,engine
6,36669,231,32.4,85.6,32.6,85.8,82.1,city,8,77.8,oil_system
6,25061,271,43.3,106.9,32.5,98.2,74.5,city,1,91.2,engine
7,51910,137,38.2,104.8,33.8,94.2,74.6,city,12,74.1,engine
8,38378,45,41.5,97.2,22.8,86.4,73.4,city,7,93.7,tires
4,51666,323,32.3,91.5,34.9,98.1,74.4,highway,11,78.5,oil_system
8,22618,15,53.9,93.2,31.4,99.1,72.8,highway,158,7.4,none
10,75944,270,35.5,99.8,31.2,87.0,72.1,highway,24,25.7,oil_system
1,26358,103,40.8,97.3,33.6,93.1,73.4,city,164,14.7,none
9,29849,7,54.0,90.8,32.2,98.0,81.4,city,39,2.2,none
4,44496,320,53.8,86.8,32.4,76.6,95.1,highway,16,49.1,brakes
4,42437,263,47.9,94.8,31.8,56.2,74.5,mixed,9,71.0,brakes
6,14460,356,42.1,88.4,24.3,93.1,73.7,highway,4,78.6,tires
9,41833,317,48.9,95.6,34.4,96.8,80.8,city,146,1.7,none
7,48965,105,34.4,95.8,34.3,87.1,88.0,city,24,30.6,oil_system
1,36039,11,51.3,101.4,33.8,93.7,80.9,mixed,27,46.7,engine
8,16646,248,50.7,86.5,31.9,90.5,81.8,city,37,12.0,none
8,30541,51,41.4,88.9,24.0,86.0,80.5,highway,6,94.6,tires
7,80382,240,43.9,87.3,35.0,96.2,84.8,city,12,78.1,general_service
1,23853,119,54.1,98.9,34.3,51.0,102.6,city,6,84.0,brakes
8,42681,61,38.3,91.7,30.2,75.5,96.4,highway,20,50.2,brakes
4,43866,96,42.3,102.2,32.1,95.1,89.4,city,18,47.5,engine
8,21205,9,26.6,85.6,30.2,86.0,74.5,mixed,5,76.3,oil_system
3,74319,127,36.1,98.3,31.7,92.2,81.4,city,17,48.1,oil_system
10,8743,172,52.1,109.9,32.1,90.1,85.1,highway,7,93.1,engine
6,9867,282,46.1,102.6,34.5,87.0,81.7,highway,8,77.5,engine
9,37993,55,42.3,88.8,20.4,93.5,83.2,mixed,4,84.9,tires
6,23186,336,46.0,100.0,30.3,87.6,82.6,highway,175,10.2,none
2,31512,339,48.6,87.7,34.4,91.0,75.3,city,154,8.8,none
3,8513,249,40.4,108.8,32.3,92.3,81.1,mixed,5,91.6,engine
3,12909,346,54.9,93.5,32.6,94.7,94.5,highway,14,52.2,brakes
10,14667,187,39.0,87.9,23.8,95.0,78.3,mixed,1,97.6,tires
6,7346,161,49.4,96.3,33.3,90.6,88.2,highway,135,20.6,none
5,10335,76,26.7,98.3,31.0,97.8,87.5,highway,2,76.3,oil_system
6,20427,356,39.2,87.3,33.8,62.9,73.7,city,8,51.3,brakes
6,10241,103,43.0,98.0,30.4,74.0,96.9,highway,26,30.0,brakes
9,21060,36,47.8,87.0,31.4,98.2,82.8,highway,112,19.8,none
1,19720,279,43.8,85.5,34.2,66.8,75.7,city,10,50.5,brakes
3,38985,287,53.8,87.3,32.2,88.9,78.8,city,174,23.6,none
6,26284,141,53.5,98.2,33.1,97.8,89.0,city,116,11.6,none
3,6746,128,51.6,92.7,30.2,64.6,108.8,highway,4,75.1,brakes
6,5674,223,34.2,92.6,30.8,86.3,79.4,city,30,47.2,oil_system
2,29442,89,41.6,85.8,34.6,73.9,92.1,city,21,38.7,brakes
6,19788,193,49.1,99.9,30.7,94.9,74.4,highway,80,2.2,none
7,40152,216,46.7,107.8,34.0,89.6,75.5,mixed,4,77.0,engine
5,60780,84,45.0,93.1,26.1,97.0,72.7,city,26,43.5,tires
7,47217,110,43.5,99.4,32.5,85.7,89.2,highway,75,7.5,none
10,30545,47,19.8,97.8,30.7,86.2,87.3,mixed,7,92.3,oil_system
5,38557,362,42.5,96.7,30.9,62.9,81.3,mixed,13,73.6,brakes
6,23235,169,43.2,96.5,22.7,93.9,85.7,mixed,3,98.0,tires
9,20259,363,44.6,94.5,34.4,96.5,84.0,mixed,86,21.6,none
2,35076,301,42.7,96.1,30.3,93.4,78.4,city,35,19.2,none
9,6588,84,49.4,88.6,33.7,90.5,80.8,highway,92,10.8,none
1,29166,173,51.8,103.4,30.2,94.9,84.4,highway,13,56.4,engine
8,6536,8,46.7,114.8,34.5,88.8,77.3,mixed,5,85.0,engine
9,44623,321,53.0,93.1,34.0,96.7,85.1,highway,43,13.3,none
8,37332,248,41.1,109.1,33.4,85.7,85.4,city,1,84.3,engine
1,69744,344,36.7,97.6,34.2,87.3,80.4,mixed,20,39.1,oil_system
2,7649,174,45.9,91.5,31.7,72.2,91.7,city,20,39.6,brakes
3,33810,353,46.5,106.7,32.7,91.4,84.0,highway,1,83.4,engine
2,45072,37,46.8,92.7,33.2,90.8,81.4,city,56,18.4,none
6,41138,15,26.0,96.7,31.6,91.6,72.5,city,6,97.6,oil_system
8,40974,330,50.4,99.1,33.2,82.4,97.7,city,27,28.6,brakes
5,13501,114,53.7,92.8,31.0,92.5,89.1,city,111,9.4,none
3,40294,134,43.4,85.6,30.8,93.6,73.8,mixed,45,8.0,none
9,20441,240,49.2,99.7,32.2,92.3,81.6,mixed,99,22.1,none
7,36360,10,41.9,90.5,25.0,88.8,71.8,highway,4,92.4,tires
6,40440,96,51.1,102.8,33.1,95.7,83.5,highway,9,55.4,engine
4,46742,59,54.2,95.1,23.9,87.8,76.6,mixed,1,90.1,tires
5,97254,328,51.7,91.6,33.4,85.3,70.1,highway,8,70.6,general_service
8,21263,309,50.5,97.7,32.4,86.6,84.2,city,158,5.1,none
9,41909,61,43.0,101.7,33.3,90.7,85.2,highway,11,60.7,engine
3,53971,49,41.2,104.2,32.9,96.5,76.2,highway,13,78.2,engine
4,69459,130,53.4,90.2,34.6,62.6,89.9,mixed,8,63.1,brakes
1,18138,60,26.3,85.1,31.5,93.4,74.3,city,7,98.4,oil_system
2,51291,78,29.7,85.5,32.9,91.0,82.1,mixed,13,76.1,oil_system
7,90587,328,39.1,92.9,30.2,91.2,70.9,city,14,72.5,general_service
8,7994,263,45.8,88.1,31.8,93.4,85.0,city,95,10.1,none
6,49543,197,45.4,99.5,32.3,95.8,70.3,city,55,20.2,none
3,52107,87,30.5,86.4,33.5,99.6,78.7,city,13,58.7,oil_system
10,71559,264,39.3,94.8,34.9,68.4,70.8,city,13,52.3,brakes
6,38553,154,39.5,89.5,34.7,85.9,88.9,highway,91,14.7,none
9,26593,195,48.6,85.0,26.9,88.1,78.1,mixed,16,28.2,tires
7,40009,332,48.7,103.3,32.0,96.0,70.1,mixed,14,59.1,engine
9,29909,73,47.2,93.5,27.4,89.2,76.5,mixed,24,44.9,tires
2,46348,227,48.0,99.7,34.3,85.5,85.8,mixed,47,11.3,none
3,90593,178,54.9,91.6,32.9,98.6,80.9,highway,10,72.3,general_service
6,11493,61,39.3,98.1,34.7,99.8,85.3,highway,56,17.6,none
6,7477,288,42.3,94.8,30.4,91.5,74.3,mixed,76,5.4,none
9,92818,297,40.2,92.2,34.0,90.6,89.7,city,8,76.0,general_service
5,25350,235,46.5,104.9,30.8,88.6,71.6,highway,8,61.2,engine
5,48931,206,47.2,96.6,33.9,94.5,80.4,mixed,79,14.9,none
5,42933,237,36.4,92.3,33.9,87.4,80.2,highway,20,49.2,oil_system
5,37839,75,54.5,94.7,22.9,98.5,79.5,mixed,1,81.2,tires
5,21976,259,40.0,89.4,27.1,93.8,74.3,city,15,39.3,tires
1,25366,330,42.7,96.2,33.4,99.4,72.0,mixed,109,3.3,none
2,8497,14,47.6,101.8,34.8,92.7,80.7,mixed,10,56.8,engine
4,15350,326,24.9,85.1,32.8,86.5,84.3,city,1,77.4,oil_system
4,73728,283,35.5,95.0,31.1,95.2,74.2,mixed,22,32.3,oil_system
9,38906,166,51.7,91.4,31.6,68.2,84.9,mixed,13,54.8,brakes
4,48421,2,39.2,96.3,30.6,91.7,79.2,highway,70,7.4,none
6,38679,349,50.6,89.3,34.9,66.1,82.0,mixed,12,71.5,brakes
5,62038,200,36.6,86.6,30.5,95.0,71.8,highway,15,39.2,oil_system
5,21214,284,51.5,94.1,33.6,87.0,84.8,highway,85,16.7,none
1,93319,155,50.0,93.6,31.6,98.8,84.9,highway,8,52.4,general_service
3,12652,235,51.0,87.4,30.6,66.5,73.1,mixed,10,56.3,brakes
4,36313,257,42.2,91.6,30.6,94.2,82.5,mixed,123,9.2,none
1,39967,108,32.2,86.4,34.7,98.5,77.9,city,13,50.3,oil_system
9,20336,74,42.7,95.8,27.8,86.6,70.9,city,16,43.0,tires
4,49283,270,41.5,93.5,34.7,85.1,83.4,highway,43,16.8,none
4,91317,16,43.9,92.6,35.0,90.4,81.2,mixed,13,71.6,general_service
10,16904,16,42.1,86.5,20.3,94.9,77.6,highway,2,89.8,tires
9,49221,36,32.7,90.9,34.4,96.3,83.4,city,13,76.3,oil_system
8,6352,91,40.8,85.1,31.5,96.2,86.8,mixed,77,11.8,none
3,32676,183,43.0,89.7,33.4,85.9,82.9,city,78,2.5,none
6,26130,198,39.4,91.7,31.6,99.9,76.0,highway,167,21.9,none
5,48591,250,51.0,91.1,23.5,93.0,76.9,city,2,92.2,tires
4,70077,13,49.1,91.2,33.5,59.4,84.0,city,10,62.5,brakes
4,12023,204,47.8,106.9,32.3,99.3,83.7,city,1,81.7,engine
10,23041,138,43.1,98.0,21.2,99.3,80.3,highway,6,79.2,tires
9,79027,133,54.0,88.7,34.9,100.0,96.8,highway,8,71.6,brakes
2,62223,307,39.1,94.7,32.9,98.5,74.3,city,24,51.3,general_service
2,62992,158,29.4,97.6,30.5,94.1,80.4,mixed,12,56.1,oil_system
7,14483,57,42.4,88.7,30.3,50.1,107.6,highway,1,88.7,brakes
2,84207,309,40.0,92.4,34.5,96.9,88.0,mixed,14,70.8,general_service
1,28080,146,38.7,98.4,31.2,98.7,77.1,mixed,145,10.2,none
10,33000,357,18.7,94.0,33.5,94.0,86.8,mixed,6,86.6,oil_system
3,71324,131,48.9,93.7,30.8,85.7,71.8,highway,29,47.9,general_service
9,66491,118,51.5,94.7,30.0,97.9,95.1,mixed,12,51.5,brakes
9,42255,203,22.2,95.5,30.3,99.5,85.5,mixed,6,77.5,oil_system
4,47402,295,53.9,94.1,34.5,87.0,74.7,city,164,1.7,none
8,84417,244,52.4,92.0,34.6,97.1,70.7,highway,14,78.8,general_service
4,56302,323,44.5,89.8,31.0,96.2,72.5,highway,16,30.0,general_service
3,48391,70,54.6,88.7,30.6,99.1,77.6,city,157,13.7,none
4,54386,240,40.1,95.3,31.8,61.3,73.9,city,10,63.3,brakes
1,36339,294,44.1,97.5,30.8,67.1,112.5,highway,1,79.2,brakes
10,16403,67,46.1,98.9,30.6,90.9,70.3,highway,106,17.3,none
4,40330,183,53.3,104.2,33.4,87.6,77.1,city,27,38.5,engine
7,13279,52,40.2,90.9,30.8,86.6,85.6,highway,41,21.3,none
8,6438,196,52.9,86.0,33.9,99.7,80.8,city,174,13.2,none
2,36684,191,46.2,92.5,31.0,50.5,107.2,city,7,79.9,brakes
2,75656,173,54.7,85.6,32.4,93.2,83.9,mixed,17,53.9,general_service
4,11765,25,45.5,109.2,34.7,87.0,87.0,highway,6,91.7,engine
2,6288,147,55.0,95.1,32.7,99.2,83.8,mixed,124,12.7,none
4,36055,69,44.2,94.6,28.9,89.8,88.9,city,28,35.0,tires
7,25644,76,54.1,99.4,33.1,94.7,77.3,city,76,5.8,none
10,42302,19,23.4,89.3,34.2,98.4,87.5,city,4,76.5,oil_system
5,57978,352,44.1,89.3,29.0,90.3,84.8,city,25,30.9,tires
1,34163,347,39.7,94.1,31.9,99.9,94.2,highway,14,68.7,brakes
3,38331,315,48.8,90.0,32.5,90.6,87.0,mixed,155,18.2,none
1,58040,118,53.3,85.5,27.6,97.6,73.0,city,25,31.9,tires
3,86148,94,51.2,90.9,34.3,89.8,74.8,city,8,73.2,general_service
4,11015,179,36.0,92.6,34.7,96.7,79.1,mixed,29,40.4,oil_system
7,23233,250,51.5,96.5,22.0,86.1,77.5,city,5,90.2,tires
1,16483,48,52.9,90.0,32.4,95.6,98.5,mixed,9,75.2,brakes
1,5479,134,50.3,109.2,32.3,94.2,87.9,city,6,95.3,engine
7,22070,165,53.0,87.3,31.4,95.5,80.0,highway,165,2.9,none
6,57064,211,49.3,96.6,34.9,58.8,89.6,city,9,77.5,brakes
1,10555,20,41.2,94.4,32.3,73.9,91.8,mixed,29,33.3,brakes
6,45701,241,26.6,98.6,34.6,93.9,86.5,mixed,6,86.9,oil_system
1,94459,132,53.1,97.4,32.8,97.6,79.6,city,14,51.4,general_service
4,17416,269,51.6,90.6,31.0,94.9,76.5,city,84,6.6,none
10,41754,300,38.1,95.2,32.1,94.2,77.1,highway,150,20.8,none
10,15483,180,54.4,98.8,33.3,80.0,95.4,city,19,28.9,brakes
8,98765,61,38.8,96.4,33.0,96.1,79.3,mixed,14,66.9,general_service
2,33107,110,46.0,95.8,33.6,90.9,83.9,mixed,61,5.1,none
3,74635,91,47.0,94.8,27.5,89.3,89.7,mixed,29,28.5,tires
1,83901,274,53.9,94.6,34.2,91.1,85.0,city,12,55.3,general_service
3,19605,118,46.2,102.0,32.5,87.6,88.3,city,28,39.7,engine
8,31823,104,19.7,89.7,30.6,89.8,83.9,highway,3,86.1,oil_system
6,29100,358,53.0,99.1,21.8,99.4,83.7,city,3,88.1,tires
10,25595,191,53.0,97.6,33.7,79.7,95.4,mixed,9,59.2,brakes
10,25067,54,51.5,85.2,31.0,86.5,89.3,city,163,2.3,none
10,73460,30,41.2,86.5,30.5,85.8,85.3,highway,27,28.5,general_service
5,71455,32,49.1,88.5,34.7,84.9,99.0,mixed,9,58.9,brakes
6,38532,354,48.8,86.3,33.5,63.4,102.3,mixed,6,94.1,brakes
5,64265,222,46.8,98.9,26.8,89.0,75.3,mixed,30,30.2,tires
7,88631,173,41.3,92.5,32.5,89.8,71.2,city,11,69.5,general_service
4,37941,214,52.9,85.4,33.0,93.0,78.7,city,127,15.1,none
8,29586,92,34.0,92.3,31.0,91.9,85.6,highway,30,26.5,oil_system
1,35829,338,28.5,91.5,30.5,87.1,82.2,mixed,13,66.2,oil_system
3,6072,328,46.2,89.6,32.5,81.7,95.7,mixed,27,25.3,brakes
3,20900,242,46.2,106.2,32.2,91.7,84.8,highway,1,77.8,engine
6,14230,45,44.3,97.9,32.9,92.7,82.2,city,40,5.4,none
1,19086,41,19.3,87.4,34.4,99.0,86.2,city,1,92.7,oil_system
7,7280,65,39.9,92.5,32.9,80.1,97.7,city,22,52.1,brakes
7,54507,336,40.5,93.7,35.0,56.0,82.3,mixed,9,65.0,brakes
6,5321,339,46.7,85.9,24.1,98.0,75.5,city,1,82.3,tires
10,37069,139,40.5,91.8,20.6,92.7,89.8,mixed,4,83.5,tires
9,48368,20,21.6,99.5,33.2,92.7,88.4,mixed,2,76.3,oil_system
6,22807,339,54.3,104.9,31.8,92.6,77.6,highway,8,52.3,engine
10,96616,212,44.0,94.3,34.2,96.2,82.1,mixed,10,59.7,general_service
10,41744,357,44.9,108.3,30.9,100.0,74.2,highway,2,93.9,engine
9,27028,135,46.5,85.1,33.4,84.9,97.8,highway,9,64.8,brakes
9,12719,237,45.5,85.6,30.7,88.0,88.1,mixed,138,20.9,none
2,26747,168,39.7,96.3,31.9,87.5,84.3,city,53,18.7,none
2,30910,148,32.1,91.8,34.6,85.8,89.7,city,11,77.7,oil_system
6,45524,174,30.9,88.9,31.8,97.6,75.6,highway,8,55.5,oil_system
1,5269,194,29.6,88.1,33.4,97.5,77.8,city,14,68.3,oil_system
3,18625,97,43.3,108.6,31.3,88.7,70.7,highway,2,97.4,engine
2,94051,285,49.3,98.9,34.4,87.2,81.3,city,13,63.1,general_service
5,19144,135,39.2,100.6,32.3,90.6,81.0,mixed,23,28.9,engine
5,25925,292,42.9,89.0,30.1,86.3,71.4,mixed,99,12.7,none
5,39695,247,40.3,92.7,33.2,87.6,87.3,city,175,17.8,none
6,10571,334,40.3,92.9,33.2,80.5,98.4,highway,30,35.2,brakes
3,71603,219,40.2,97.2,31.1,94.9,83.3,highway,26,37.3,general_service
9,66563,306,47.1,92.2,30.0,91.2,96.0,mixed,13,53.3,brakes
1,31600,45,44.3,107.8,30.2,86.4,81.9,city,3,83.9,engine
8,38308,149,47.4,90.8,24.6,88.7,89.6,mixed,6,81.6,tires
4,6153,188,38.9,98.7,31.0,90.8,71.3,mixed,74,11.3,none
6,40230,121,50.2,95.0,34.5,88.9,81.4,highway,119,13.8,none
1,11505,328,43.5,96.4,32.1,85.8,70.7,city,114,9.4,none
6,25563,291,43.9,96.6,32.9,90.2,70.8,highway,59,19.9,none
6,15687,347,38.8,90.7,33.5,90.5,78.5,highway,150,5.7,none
6,64856,338,48.7,95.1,33.3,96.1,88.0,highway,15,37.9,general_service
8,38259,141,44.1,114.1,34.5,98.6,70.4,mixed,5,75.4,engine
4,45961,173,41.5,98.7,34.8,87.3,86.7,mixed,93,11.0,none
6,30502,137,39.8,99.7,33.2,91.5,70.9,city,65,16.2,none
8,42490,214,46.5,87.3,32.7,98.6,70.2,city,59,2.7,none
4,24917,307,40.9,88.8,32.0,65.4,77.3,highway,9,51.6,brakes
6,43569,8,43.4,100.2,34.0,97.7,89.6,highway,28,52.9,engine
3,71781,300,41.1,97.4,31.5,86.8,86.9,highway,22,27.2,general_service
3,6677,66,34.6,92.6,34.1,88.8,83.2,highway,24,28.5,oil_system
9,15100,158,54.8,110.0,30.2,97.6,89.9,city,5,87.0,engine
6,48996,239,47.5,86.9,32.0,90.2,75.2,city,114,13.5,none
7,48887,5,22.8,85.0,34.5,96.2,70.8,highway,2,78.1,oil_system
4,19764,128,43.6,98.7,34.9,91.6,72.1,city,84,1.7,none
10,5916,325,39.8,96.9,30.9,87.5,71.4,highway,127,5.3,none
8,20789,308,50.8,97.0,33.3,63.0,101.2,mixed,2,85.8,brakes
4,37527,234,39.9,108.5,33.5,99.3,75.8,city,1,84.4,engine
9,37989,266,45.4,96.2,33.0,94.7,82.8,mixed,66,17.2,none
5,66185,80,43.7,89.7,27.3,93.4,87.6,highway,30,51.0,tires
1,29817,311,51.2,98.1,32.7,80.2,98.3,mixed,29,53.2,brakes
10,42164,48,50.9,108.2,31.9,90.4,89.2,city,6,83.1,engine
10,38254,326,38.6,111.6,34.8,90.5,84.8,city,7,92.9,engine
10,15465,83,51.2,96.6,33.2,83.9,91.3,mixed,17,28.2,brakes
6,47517,358,54.1,97.8,33.7,87.5,88.8,highway,154,2.6,none
10,58760,231,34.5,96.9,32.7,98.9,78.9,highway,19,47.6,oil_system
1,13842,298,53.6,98.4,24.4,98.0,81.9,highway,6,76.6,tires
10,49204,52,53.5,88.0,30.7,88.6,87.2,city,120,2.3,none
1,23353,326,52.1,95.0,33.3,96.2,76.5,highway,159,3.9,none
3,81684,169,52.1,91.3,34.0,96.2,88.8,city,9,54.9,general_service
9,37933,185,51.8,88.8,34.8,86.9,87.2,highway,102,15.7,none
7,29843,38,43.7,90.1,23.2,85.3,85.0,city,5,89.6,tires
7,45380,317,35.8,86.5,32.3,91.8,70.6,highway,23,32.9,oil_system
4,5084,305,41.6,104.8,30.8,99.1,88.1,mixed,12,69.3,engine
4,44016,219,53.9,88.4,32.4,78.5,91.3,highway,29,48.8,brakes
8,37824,172,35.3,91.2,33.8,88.2,73.5,highway,26,32.9,oil_system
3,13964,223,53.7,104.1,31.7,86.3,74.2,mixed,28,48.1,engine
1,18534,229,49.6,87.2,34.7,67.0,107.2,highway,4,81.0,brakes
3,9675,30,42.7,89.6,31.4,76.8,94.3,mixed,18,32.8,brakes
1,34639,221,41.0,89.6,34.9,81.8,95.0,city,26,27.9,brakes
2,61516,208,33.1,99.1,33.8,86.6,71.4,mixed,8,52.2,oil_system
8,11851,79,39.6,87.1,34.3,75.9,94.0,highway,26,50.7,brakes
9,91910,126,39.3,99.8,30.8,99.5,74.8,mixed,8,68.0,general_service
9,78144,334,43.9,98.1,32.0,90.0,99.9,mixed,10,74.9,brakes
4,36031,312,38.2,86.0,32.4,92.2,84.9,highway,52,21.5,none
3,94079,133,48.1,86.2,30.7,91.1,77.9,highway,8,64.8,general_service
10,7503,15,52.9,96.3,24.0,92.1,79.8,mixed,4,98.9,tires
4,13507,216,44.5,89.6,34.6,87.9,89.0,highway,180,3.8,none
4,5020,327,38.7,104.8,32.8,100.0,74.8,mixed,20,39.7,engine
