brake_temp,brake_fluid,oil_pressure,engine_temp,tire_pressure,mileage,is_anomaly
80.5,91.0,50.9,88.9,30.9,43147,0
86.0,97.1,47.9,92.7,30.8,23138,0
104.0,62.8,23.1,107.8,25.0,82045,1
70.2,99.6,38.7,95.0,32.3,48413,0
74.7,92.8,53.3,91.2,30.5,37555,0
102.4,56.6,19.1,109.2,24.3,92940,1
75.1,85.5,53.0,96.3,32.8,49150,0
71.7,96.2,51.3,92.3,34.3,27974,0
103.6,61.1,21.6,109.7,20.9,80699,1
74.9,88.7,45.7,98.2,31.7,24084,0
115.0,66.4,26.6,108.2,22.3,98143,1
71.0,89.7,54.9,94.3,32.2,42560,0
110.4,59.9,22.2,108.1,21.2,99617,1
87.9,96.1,52.6,89.7,34.7,33211,0
88.5,98.5,42.4,91.7,30.5,15535,0
75.2,91.3,51.3,97.6,34.3,30990,0
84.2,96.7,49.5,90.9,32.4,38144,0
109.8,55.3,18.7,116.0,23.7,81405,1
88.2,92.7,54.2,91.1,31.1,10243,0
71.4,90.1,43.9,97.2,32.9,28496,0
89.0,95.2,40.6,85.6,31.3,47272,0
82.8,86.6,55.0,97.5,34.4,17003,0
111.3,67.1,18.5,110.4,23.7,86988,1
72.6,86.8,44.6,92.6,31.8,39540,0
107.9,63.1,25.3,116.7,24.3,94863,1
86.7,97.2,48.0,96.8,34.7,42030,0
79.1,99.7,44.2,93.0,34.8,49532,0
86.6,91.1,43.7,98.6,34.3,34564,0
110.5,65.1,21.1,109.6,25.0,82669,1
88.1,95.3,49.8,92.7,34.4,25643,0
85.0,94.2,49.4,87.6,30.3,23829,0
111.9,63.0,25.0,112.9,20.9,89191,1
71.6,88.9,43.7,92.5,32.8,37735,0
74.4,94.1,44.0,97.9,32.4,47938,0
86.3,99.6,48.1,89.3,33.3,47803,0
70.3,96.1,42.6,89.6,30.9,31482,0
80.9,86.2,40.9,98.7,31.8,31351,0
85.0,89.6,39.9,92.1,32.0,19092,0
111.4,68.2,25.5,110.9,20.3,95036,1
73.6,90.9,48.6,95.6,30.8,5084,0
76.0,87.9,53.3,99.6,33.0,31858,0
79.6,94.1,45.4,95.0,34.7,31145,0
74.7,92.0,42.6,93.3,33.7,13113,0
83.3,94.4,46.8,95.8,30.3,31575,0
79.5,91.8,50.5,86.6,30.3,19048,0
71.6,86.9,40.5,95.8,33.4,48833,0
102.9,62.5,19.1,113.8,24.6,88602,1
102.4,67.1,19.2,114.3,23.8,97107,1
75.4,86.5,46.1,85.5,32.4,41095,0
75.7,99.6,39.3,93.0,34.8,47600,0
89.7,85.6,49.3,97.1,30.9,22189,0
109.6,58.4,21.2,116.0,22.6,99991,1
113.8,65.9,18.8,109.2,20.9,83025,1
79.4,86.8,48.4,87.9,30.7,47439,0
72.7,99.7,54.4,89.2,33.2,33291,0
112.7,63.6,20.4,117.1,22.7,88314,1
101.6,64.4,25.3,113.2,21.5,82945,1
82.7,86.5,54.4,95.3,31.5,48783,0
111.5,63.9,18.8,114.8,21.6,93706,1
105.7,65.2,18.5,106.5,24.5,92899,1
81.4,93.7,46.2,95.9,30.7,24058,0
72.6,96.6,53.7,95.6,31.4,28997,0
106.9,57.7,20.8,117.8,20.1,97056,1
88.5,90.3,53.9,95.9,33.5,29368,0
84.1,92.8,51.4,93.8,32.1,28878,0
86.9,85.1,39.7,91.8,33.1,12997,0
86.3,86.7,52.1,97.9,34.0,48364,0
72.4,97.9,44.5,87.1,32.1,15110,0
79.5,89.3,46.1,95.8,34.6,21059,0
86.1,87.9,43.7,90.4,33.6,13170,0
104.3,67.3,20.7,110.1,20.7,96659,1
86.1,96.1,38.8,89.1,34.2,33893,0
83.3,96.6,51.4,86.0,34.8,41828,0
75.8,94.9,38.8,94.5,31.3,25301,0
114.7,57.2,26.0,109.1,24.1,99499,1
80.8,98.2,49.3,85.1,32.9,14393,0
73.6,94.6,41.6,90.9,31.4,33066,0
105.3,65.8,20.2,112.2,22.0,90145,1
89.9,95.4,41.0,93.4,32.7,15626,0
112.1,66.5,21.7,114.6,24.4,81804,1
88.2,98.1,52.0,97.7,32.4,6381,0
89.2,91.6,46.1,89.1,30.5,18612,0
77.4,85.2,43.8,86.7,30.7,23613,0
83.8,89.1,54.2,93.0,32.2,47191,0
76.1,93.6,53.3,85.5,32.1,27512,0
71.5,95.3,48.9,99.7,34.9,34812,0
79.8,99.6,48.2,94.9,34.2,17191,0
84.1,95.3,48.3,85.0,32.0,7564,0
71.7,93.7,41.2,91.8,32.9,33512,0
89.8,88.2,49.0,87.5,32.8,33489,0
74.2,96.9,49.7,96.1,34.4,16559,0
85.6,98.5,39.2,86.3,34.9,42785,0
89.8,97.6,41.9,89.0,32.0,35689,0
75.7,87.6,49.8,85.8,34.4,15507,0
111.8,63.3,23.9,115.6,21.5,99378,1
70.3,88.1,42.2,87.5,32.7,13577,0
86.5,99.6,44.7,96.5,33.7,26697,0
87.0,86.3,47.4,92.2,32.0,15374,0
71.1,86.9,48.6,93.5,34.5,24766,0
89.6,94.3,47.4,96.7,31.4,37606,0
83.0,98.0,53.7,97.7,34.6,37311,0
83.5,99.1,38.2,87.0,32.5,25164,0
74.3,92.8,47.1,91.6,34.4,39830,0
85.1,86.1,39.7,90.0,33.4,23262,0
78.3,92.8,41.3,93.0,32.4,38274,0
75.2,88.0,46.1,91.1,32.3,18101,0
83.4,94.4,39.3,98.4,31.4,48945,0
76.3,88.1,49.5,88.3,31.6,13069,0
109.1,58.2,20.3,114.3,23.2,81351,1
87.9,96.5,39.2,93.1,32.8,36507,0
83.3,95.8,42.2,95.2,34.5,31758,0
71.9,99.9,38.5,87.1,34.5,20211,0
86.3,93.8,53.2,89.7,33.2,30259,0
109.3,61.0,24.3,107.2,23.6,98184,1
81.9,93.8,53.1,93.7,31.9,42299,0
112.8,63.7,18.1,108.9,20.6,96280,1
71.0,99.3,44.2,90.3,32.1,7568,0
70.2,95.6,51.3,92.9,34.5,34764,0
84.6,92.8,48.9,92.4,33.8,5751,0
73.7,90.0,38.7,97.5,31.4,13925,0
74.7,92.8,54.6,86.7,32.3,49354,0
70.1,86.9,41.9,99.4,33.5,19410,0
111.5,57.4,20.0,117.6,21.4,87346,1
110.8,59.2,25.5,107.4,24.8,93751,1
82.6,99.9,47.2,91.7,31.0,44550,0
89.0,91.4,51.2,87.1,32.4,8944,0
86.2,97.3,42.4,88.2,32.4,14585,0
87.7,91.9,44.8,86.6,33.6,20492,0
102.8,58.8,26.9,116.0,22.6,80332,1
88.7,92.4,40.5,92.8,31.3,23525,0
73.4,96.9,54.9,92.6,33.2,41665,0
79.0,88.5,54.2,90.4,33.7,22765,0
79.1,93.5,54.8,96.1,31.9,43439,0
77.4,89.7,41.9,95.4,34.5,39568,0
80.5,86.0,49.7,96.4,30.9,37536,0
83.0,86.0,39.5,86.0,33.0,45304,0
71.4,96.5,52.3,92.6,30.3,33534,0
71.6,95.0,39.2,86.2,31.0,27548,0
70.8,98.4,49.5,92.0,33.0,43925,0
89.6,96.6,48.9,87.3,34.7,28014,0
76.6,87.9,52.4,98.2,30.4,40668,0
71.2,94.8,48.1,86.7,30.1,38575,0
76.9,93.4,51.9,98.6,35.0,9603,0
105.6,61.3,25.9,117.6,24.5,95865,1
85.0,95.2,42.0,95.1,30.3,21744,0
80.1,86.4,49.7,87.1,34.5,41961,0
73.6,91.1,53.9,90.8,31.1,38509,0
74.8,97.1,51.9,96.4,31.4,43552,0
76.2,92.9,54.0,86.5,32.3,46518,0
75.3,99.3,51.9,91.6,34.0,48659,0
71.5,88.6,41.9,95.6,32.0,41792,0
85.3,85.8,39.7,96.5,34.0,42668,0
80.8,98.9,40.6,89.9,30.3,16590,0
106.8,61.4,19.2,117.3,24.8,86795,1
86.7,89.4,40.9,96.9,30.7,45108,0
87.9,97.2,51.8,99.8,30.0,16768,0
106.7,62.3,26.2,117.2,23.1,86414,1
75.0,99.2,48.9,85.0,33.3,46776,0
78.3,85.6,50.1,99.2,30.7,8275,0
77.1,89.4,52.5,98.4,33.3,46947,0
109.8,58.5,23.9,112.6,23.0,82535,1
109.4,57.1,24.1,111.7,22.7,89268,1
110.8,56.9,21.3,111.4,22.1,85424,1
79.3,99.5,40.4,88.1,34.7,5836,0
88.5,95.3,52.2,91.1,33.9,19256,0
113.0,63.3,18.0,110.1,23.8,96842,1
81.0,95.7,50.2,97.7,31.0,15222,0
75.1,99.4,54.4,85.3,31.5,17516,0
70.1,91.0,46.7,91.9,34.9,20399,0
79.8,98.4,52.9,99.6,34.6,6617,0
102.0,67.9,25.1,110.8,20.8,93696,1
104.9,65.5,22.7,110.0,24.8,89996,1
106.7,56.1,25.5,109.8,23.2,83718,1
105.3,60.6,26.1,110.4,21.4,98403,1
88.6,93.5,39.1,85.5,32.7,30304,0
78.5,85.4,39.1,85.3,34.2,5637,0
111.5,58.3,18.0,113.8,23.6,81484,1
109.9,67.1,21.5,107.1,25.0,92115,1
86.4,96.4,43.0,100.0,32.2,44837,0
82.6,98.2,39.2,87.2,33.3,21280,0
103.6,61.9,19.7,117.3,21.1,83192,1
72.9,98.6,40.3,85.2,33.9,28696,0
73.5,90.5,42.2,87.6,33.8,23176,0
83.6,92.1,43.7,93.8,33.5,32251,0
103.1,62.9,24.8,108.5,24.2,97579,1
87.3,90.6,54.0,99.8,33.1,45033,0
86.2,93.0,51.9,97.7,33.0,42483,0
80.3,92.8,53.4,89.8,34.1,35354,0
78.7,91.0,45.6,93.4,32.9,43287,0
85.0,88.4,53.3,94.9,33.0,45814,0
75.2,98.7,39.5,91.3,33.9,33566,0
81.5,94.2,44.0,88.8,34.7,19338,0
74.7,99.0,52.2,96.1,32.4,23534,0
115.0,67.1,20.2,108.0,21.3,93317,1
80.3,94.0,45.2,88.0,34.1,9691,0
105.9,58.2,21.4,109.4,21.9,86129,1
87.3,97.1,51.5,97.6,33.9,45081,0
87.7,88.4,53.5,91.6,33.2,40266,0
86.7,92.2,41.9,90.9,33.9,31577,0
78.4,97.2,39.2,99.5,30.7,16708,0
75.6,97.1,45.9,89.6,33.6,13749,0
78.6,87.0,48.0,97.2,33.7,20999,0
70.3,99.7,48.8,96.6,34.9,24026,0
81.4,93.8,47.1,91.7,33.2,30112,0
74.5,86.3,52.4,89.5,32.7,44084,0
74.7,90.7,51.3,90.4,32.8,8042,0
84.5,95.0,43.0,88.0,30.6,10127,0
86.1,91.9,38.5,93.8,33.9,27000,0
89.1,96.3,39.8,85.5,32.7,22964,0
75.0,90.3,51.2,86.7,34.5,27813,0
71.2,91.9,42.8,96.3,33.7,28016,0
105.0,67.3,21.7,110.9,22.9,90823,1
89.5,95.6,39.5,99.6,33.8,30341,0
85.7,98.9,45.3,90.6,32.1,37285,0
89.8,87.1,40.4,86.0,30.1,47972,0
83.6,88.3,51.1,89.3,30.4,31977,0
89.5,97.3,52.4,91.8,33.4,45031,0
77.0,87.8,46.2,92.2,33.3,5675,0
79.4,99.4,45.0,86.6,31.0,38089,0
77.6,91.0,48.7,88.7,34.4,35367,0
77.0,92.6,53.7,93.7,34.1,41213,0
104.5,68.6,22.0,110.2,20.2,83381,1
88.7,98.4,38.6,90.1,30.4,29442,0
102.2,63.8,18.9,108.7,20.2,80100,1
79.7,96.9,41.3,85.7,34.8,40378,0
83.7,87.6,41.9,86.4,30.0,28902,0
88.8,92.3,45.7,86.6,32.0,5694,0
82.5,97.6,48.2,88.1,30.0,45303,0
70.9,95.5,47.5,96.9,30.4,39448,0
70.3,91.6,48.5,97.6,32.0,13237,0
109.6,68.0,21.1,111.9,22.7,98468,1
108.9,57.6,24.6,112.3,24.2,93161,1
76.5,92.2,49.2,94.6,31.0,42081,0
104.2,65.2,19.1,107.4,22.4,99520,1
83.7,97.5,41.4,88.0,30.1,45970,0
82.7,93.3,50.5,99.9,34.7,47207,0
82.1,97.2,51.2,96.2,32.8,21265,0
108.2,62.6,20.7,112.8,23.0,94623,1
88.9,90.7,52.1,92.2,33.7,37166,0
82.3,88.3,40.2,95.5,33.5,41261,0
72.5,85.1,46.3,95.9,32.4,39433,0
71.0,92.0,47.7,93.0,33.3,6089,0
80.5,86.2,53.7,88.8,33.0,17937,0
102.5,64.3,26.1,110.1,24.4,82998,1
112.8,57.6,21.2,110.6,21.4,83024,1
74.8,89.6,43.3,96.2,30.5,32995,0
72.8,99.9,42.5,97.8,33.2,15721,0
75.4,96.1,42.0,91.9,32.6,42954,0
74.1,92.4,53.0,93.3,30.6,44570,0
89.8,98.3,39.5,99.3,33.0,34206,0
77.5,99.6,40.3,97.4,32.9,13009,0
73.3,96.0,51.5,92.7,31.6,48666,0
88.4,94.9,43.5,95.6,34.7,5087,0
71.4,94.2,38.9,99.3,33.2,39051,0
80.0,87.0,46.6,93.2,30.0,27167,0
75.1,85.4,52.7,98.9,33.0,7162,0
74.9,88.2,45.7,85.2,33.0,15682,0
84.1,95.6,53.9,98.0,33.0,12346,0
71.4,92.7,47.2,89.4,31.7,14511,0
70.8,93.4,42.7,92.7,34.0,30795,0
88.1,89.6,43.8,94.2,30.7,41068,0
79.0,95.2,46.8,91.7,31.4,19094,0
71.9,96.8,47.3,85.8,35.0,24790,0
72.6,88.0,48.6,86.5,31.7,34258,0
76.7,87.5,54.1,98.5,30.1,28503,0
112.0,66.0,26.3,113.8,20.3,80762,1
81.0,94.2,54.1,93.3,31.1,33941,0
73.7,93.8,53.8,86.3,31.8,40036,0
109.9,68.9,24.2,108.8,21.5,96324,1
79.2,85.2,52.4,94.6,30.2,6813,0
73.3,89.0,38.2,92.6,32.4,47185,0
78.3,90.5,40.4,94.2,32.0,21834,0
111.6,65.5,25.0,115.3,21.0,89765,1
84.7,98.5,46.8,97.5,33.6,28195,0
75.8,97.0,48.9,89.5,33.1,8994,0
86.1,97.9,40.1,90.0,33.6,31496,0
86.4,98.6,41.2,86.0,33.2,39918,0
87.5,90.7,46.1,85.6,32.7,12871,0
73.6,92.2,43.0,89.9,33.0,15439,0
86.3,93.2,54.6,96.8,31.1,31283,0
79.6,94.4,52.8,90.6,34.0,24837,0
78.5,86.0,41.4,96.7,31.3,5583,0
77.1,92.9,49.7,97.7,30.3,27403,0
87.8,87.4,48.8,92.2,31.3,40772,0
87.1,96.5,38.7,86.5,30.2,17145,0
70.6,87.4,39.2,86.5,30.6,18463,0
77.0,91.7,47.3,94.3,32.8,42194,0
113.7,55.0,25.6,109.5,23.9,87101,1
78.5,86.3,40.1,93.7,34.1,43880,0
88.5,98.0,53.6,91.0,31.0,43733,0
80.6,87.2,52.4,98.9,30.7,17976,0
72.3,94.9,42.9,85.5,30.3,20845,0
114.0,67.4,23.2,115.2,24.5,86436,1
81.3,99.4,44.0,91.5,34.0,41172,0
88.9,97.1,51.3,91.0,30.2,39731,0
101.6,66.5,18.6,115.2,23.0,86593,1
82.8,99.4,47.2,98.5,34.2,40276,0
84.3,99.2,53.0,96.4,34.1,49640,0
78.1,89.1,51.4,90.7,34.6,31023,0
101.5,58.0,19.2,114.0,20.0,92022,1
87.6,90.7,45.8,94.0,33.0,48821,0
75.2,95.4,53.1,94.1,30.3,30021,0
87.6,91.8,46.3,87.8,33.8,33903,0
70.8,98.9,47.3,89.9,32.8,40581,0
109.7,63.9,26.8,113.5,24.9,96156,1
108.0,58.3,18.6,110.7,23.6,87870,1
111.1,55.4,24.2,117.3,20.6,82226,1
83.3,93.8,44.2,88.1,30.7,47037,0
79.4,99.2,52.8,87.4,34.4,32342,0
75.8,87.8,49.9,90.2,34.7,47477,0
72.9,88.5,42.1,86.9,34.0,10093,0
101.4,61.4,20.4,109.0,20.3,97513,1
77.0,92.5,40.9,90.7,33.7,38937,0
80.3,96.7,49.4,91.2,30.8,9908,0
112.9,65.6,26.1,112.3,24.9,86185,1
104.9,55.1,22.6,115.0,21.6,99000,1
79.5,88.1,40.5,86.5,31.3,25798,0
83.0,99.0,44.4,98.4,32.9,30177,0
88.5,99.0,42.0,99.1,35.0,14508,0
84.2,87.4,48.5,91.2,34.5,9679,0
88.1,88.3,47.0,87.9,34.7,24938,0
73.4,95.2,48.4,88.6,33.4,16600,0
70.8,95.0,52.5,90.8,33.8,42121,0
75.9,91.9,43.4,85.8,33.6,42731,0
83.9,97.7,48.6,94.5,33.0,7661,0
103.4,63.9,20.7,115.1,24.1,84552,1
86.8,97.5,44.0,93.3,32.1,19868,0
71.5,90.1,51.3,89.4,34.9,8186,0
73.2,96.9,38.3,85.8,31.8,7746,0
75.5,97.7,41.2,85.2,31.1,38643,0
78.7,86.9,53.5,96.8,31.4,47168,0
75.1,99.2,42.1,85.4,33.2,49150,0
89.9,96.9,48.4,87.3,32.0,12281,0
113.1,68.4,24.9,108.8,24.4,85791,1
110.5,59.8,21.9,109.0,24.5,87610,1
76.8,97.7,41.1,95.7,34.8,18743,0
80.4,97.9,40.1,94.8,34.9,23905,0
110.7,67.8,18.6,107.2,20.7,90585,1
80.5,85.5,49.2,91.0,33.6,18192,0
74.7,95.3,47.2,98.7,33.2,31785,0
75.4,93.3,54.0,92.8,34.9,6227,0
78.4,85.2,50.6,86.8,34.4,28851,0
73.6,98.4,52.4,89.2,30.4,14719,0
81.5,90.6,52.3,95.0,34.8,22297,0
72.8,97.5,46.0,87.7,31.0,20665,0
87.2,88.2,45.8,87.7,32.8,10437,0
111.6,64.9,24.2,109.0,20.3,84215,1
71.1,93.2,46.8,96.0,34.5,21579,0
81.2,91.4,44.2,99.0,30.4,38990,0
80.8,96.4,49.0,99.1,32.8,30477,0
81.0,97.0,54.6,98.3,31.9,36195,0
72.4,87.9,53.4,92.2,32.8,49173,0
82.6,88.7,51.6,88.0,32.2,8838,0
77.3,89.0,39.1,93.0,33.2,31575,0
77.0,99.9,47.8,88.5,31.9,44699,0
78.0,94.1,49.3,91.6,31.7,17955,0
80.8,91.9,50.9,94.1,30.4,10133,0
81.3,88.7,53.8,88.8,33.8,15988,0
88.8,96.0,44.7,85.2,31.7,9501,0
71.3,99.7,47.2,95.1,34.5,34301,0
83.4,89.7,44.6,87.3,34.5,45819,0
80.4,94.4,49.2,93.8,31.7,31454,0
114.7,61.8,24.9,117.2,23.9,91888,1
77.5,91.3,45.4,87.5,32.8,19471,0
70.8,93.2,43.7,91.0,32.5,47465,0
106.3,55.4,21.3,109.0,20.8,91199,1
78.6,90.2,43.8,88.0,32.9,25683,0
89.0,97.7,47.2,95.6,31.8,39454,0
86.1,96.0,38.8,88.7,34.2,13913,0
113.8,68.0,22.5,109.1,23.2,93802,1
76.8,98.2,51.4,97.7,32.5,7781,0
76.6,91.1,44.1,95.5,33.8,13680,0
75.2,96.2,44.0,87.8,31.4,21336,0
80.5,96.8,50.7,85.2,31.5,18023,0
87.1,90.2,45.8,93.4,31.2,48011,0
103.4,62.2,19.0,106.8,23.3,96931,1
87.6,91.6,51.4,99.4,33.2,9697,0
107.2,57.0,20.0,116.6,20.2,83207,1
89.3,93.8,50.0,99.3,31.3,23628,0
110.8,66.6,26.3,106.1,22.1,84279,1
82.0,91.5,51.1,93.7,30.7,28261,0
88.3,86.0,47.7,92.5,31.7,39046,0
112.2,65.5,22.7,113.5,22.8,83274,1
82.2,88.3,46.3,94.6,30.7,19137,0
84.5,86.7,43.9,87.1,31.5,22064,0
74.4,96.7,40.7,87.2,30.6,28769,0
70.4,85.2,40.6,96.1,34.6,39193,0
81.3,89.0,53.0,99.6,30.3,7057,0
72.4,95.3,54.8,96.6,32.7,26528,0
81.9,98.1,53.5,90.2,34.9,11702,0
76.0,87.1,54.1,96.9,31.6,23489,0
107.5,68.1,24.1,115.2,24.7,97931,1
114.2,56.3,20.6,107.4,25.0,81837,1
78.8,85.9,48.3,86.8,32.3,42294,0
70.1,85.0,44.8,97.6,33.3,40499,0
103.5,56.5,20.6,117.0,24.2,85257,1
84.0,99.6,44.6,97.1,34.4,36907,0
104.5,61.4,22.9,116.6,21.6,93241,1
86.5,89.5,38.8,99.1,33.8,43047,0
75.3,85.1,52.3,98.2,30.6,39268,0
87.1,96.0,51.7,85.3,32.7,46677,0
74.7,97.2,52.1,98.7,33.4,34705,0
83.3,88.3,42.7,86.5,34.4,18408,0
86.8,85.3,54.9,95.1,33.3,12055,0
102.4,61.1,24.7,107.3,20.6,94803,1
70.3,86.9,45.8,95.9,31.1,29733,0
70.1,99.2,52.2,87.0,34.8,46239,0
88.8,90.0,40.3,97.2,31.8,9743,0
89.6,97.2,41.8,90.2,30.8,5698,0
72.8,94.6,53.2,98.7,30.2,6837,0
86.7,86.6,51.6,87.5,31.9,18641,0
79.3,97.7,54.1,98.5,33.0,38456,0
82.9,86.0,51.1,95.1,34.5,20762,0
108.7,66.4,24.8,112.4,22.3,98645,1
81.8,86.3,47.9,95.0,32.8,7699,0
102.7,63.7,25.5,107.5,21.8,84274,1
80.3,91.8,51.9,98.2,34.9,36738,0
81.1,93.2,49.8,91.3,34.3,19044,0
84.0,94.5,50.1,95.1,34.4,7609,0
85.6,90.9,48.3,99.2,33.7,33547,0
81.1,86.5,42.3,97.0,34.6,44187,0
105.8,67.3,26.4,106.9,20.0,99495,1
74.0,89.3,54.9,89.2,33.8,47811,0
85.1,90.3,40.1,85.2,30.0,13306,0
73.6,93.5,54.7,89.9,34.7,30640,0
70.9,86.3,42.4,94.0,34.3,8855,0
71.4,98.7,47.1,91.1,30.8,43969,0
105.9,57.4,25.7,109.5,22.9,81182,1
85.9,94.7,42.7,97.0,32.2,14011,0
83.2,92.8,48.9,86.1,30.5,22900,0
113.3,68.8,20.8,117.2,22.9,94361,1
71.6,97.0,49.9,96.3,32.4,37721,0
105.3,63.7,25.9,117.6,23.4,80034,1
76.5,88.5,47.2,97.4,33.5,17210,0
71.7,91.1,45.1,96.3,33.3,15697,0
84.7,94.0,43.5,89.8,34.8,47212,0
79.0,93.9,52.4,91.6,32.1,15788,0
86.8,90.1,50.1,94.4,33.2,20430,0
86.4,92.8,41.5,93.3,33.5,48697,0
102.2,62.4,19.9,116.4,23.0,91911,1
76.4,85.0,51.7,90.1,33.7,19403,0
81.5,97.8,41.7,86.1,31.1,35343,0
113.7,62.3,26.0,110.0,21.2,99271,1
71.5,90.3,49.1,86.8,32.9,44444,0
112.9,55.6,20.1,106.1,22.0,93137,1
86.5,91.8,50.5,88.8,32.4,7718,0
110.5,55.1,24.9,115.5,23.1,91229,1
72.4,86.4,54.6,90.4,32.3,7743,0
110.4,63.3,20.1,106.1,22.6,95598,1
76.2,92.0,45.5,92.7,33.2,12561,0
81.0,99.7,45.5,97.0,34.9,38207,0
83.2,87.1,51.7,91.1,31.8,34278,0
77.6,85.8,52.1,94.2,34.8,44048,0
89.1,96.6,42.3,90.2,34.9,7847,0
76.3,90.1,51.1,86.6,33.2,8856,0
76.5,88.0,45.7,85.4,32.0,7181,0
77.8,91.6,43.7,93.0,32.8,18428,0
106.7,63.2,26.3,106.5,24.8,85645,1
107.2,61.9,25.3,107.9,21.2,96894,1
104.2,68.2,21.7,112.8,24.4,87646,1
70.9,91.5,40.0,89.6,31.1,39554,0
72.1,91.9,53.4,94.0,32.4,21515,0
76.6,94.5,38.9,85.5,33.5,40169,0
89.3,92.1,50.9,100.0,34.6,37539,0
77.7,88.3,42.9,98.7,34.1,42332,0
82.4,88.5,49.1,94.5,33.1,14960,0
83.9,94.7,39.0,97.0,30.4,14639,0
73.5,98.6,53.3,90.2,34.6,32767,0
78.0,87.3,50.5,89.6,34.5,7626,0
77.5,92.7,53.8,86.7,31.3,8403,0
85.3,86.5,42.9,86.4,31.0,43936,0
88.7,98.6,47.1,92.1,31.5,34647,0
88.0,89.2,53.0,94.0,34.9,44416,0
84.1,95.7,48.9,89.1,31.2,39698,0
87.5,85.3,44.9,95.9,31.2,10230,0
71.0,99.3,49.4,87.9,32.2,13023,0
72.5,90.3,42.9,90.1,31.4,45071,0
79.5,95.2,54.7,95.3,34.4,48714,0
105.6,60.9,24.5,113.7,21.9,82760,1
87.6,92.6,50.5,90.2,34.6,44149,0
88.3,92.7,48.2,89.0,30.5,48726,0
78.6,92.5,41.6,92.8,33.9,46386,0
76.8,87.9,53.8,89.0,34.9,46192,0
70.3,98.8,38.7,99.7,32.9,8422,0
89.2,95.1,42.2,90.4,34.3,25587,0
86.0,88.4,54.5,97.0,34.2,29374,0
73.8,99.2,39.3,99.5,33.8,36627,0
79.9,96.2,50.9,96.3,30.2,13531,0
76.5,93.0,40.0,96.8,34.4,43029,0
114.5,60.0,25.1,113.0,24.6,83596,1
82.2,88.8,54.4,92.8,34.6,12836,0
103.5,57.2,20.3,112.3,24.8,89108,1
89.7,87.0,53.6,99.1,33.2,17965,0
101.2,64.7,20.8,114.6,24.2,97359,1
72.7,95.3,39.0,89.9,30.3,20909,0
84.6,92.0,44.3,98.4,33.6,48460,0
87.5,94.1,50.0,95.3,33.8,35921,0
76.0,85.6,38.6,97.1,30.3,16925,0
73.1,99.5,54.7,94.2,33.9,31697,0
70.4,99.1,41.7,98.3,33.7,45294,0
114.6,61.1,22.3,113.2,23.1,87686,1
83.8,86.1,52.2,86.5,34.0,34802,0
74.9,87.0,43.8,87.8,32.2,7507,0
102.4,58.0,25.5,107.1,21.1,88893,1
89.7,87.0,40.7,99.5,32.6,29205,0
106.3,64.3,21.9,108.0,21.0,84943,1
76.0,95.9,53.3,93.7,30.4,42448,0
84.2,98.0,43.8,99.0,33.9,22367,0
80.4,90.5,54.4,93.2,33.9,42297,0
86.4,88.9,47.1,92.1,31.7,49955,0
104.7,58.2,22.3,116.9,21.7,91599,1
72.2,99.0,49.0,93.4,30.2,21576,0
76.0,97.2,51.2,86.4,34.0,7753,0
82.6,87.1,48.5,90.7,30.7,31563,0
71.9,89.6,40.6,86.4,33.5,48368,0
82.6,90.1,41.8,94.5,31.0,20271,0
71.2,99.5,40.3,94.5,33.5,5479,0
111.4,62.6,23.0,106.4,20.5,92002,1
88.3,89.8,45.8,92.5,33.3,49686,0
72.9,98.1,54.9,86.1,34.3,37859,0
74.9,88.7,51.1,87.8,34.6,34647,0
105.2,58.3,26.4,116.5,21.4,96855,1
81.4,98.5,51.4,86.7,30.8,23542,0
71.3,96.9,47.8,96.0,32.6,34124,0
109.7,61.4,20.4,107.7,21.3,98411,1
89.5,98.9,46.1,87.6,30.6,30693,0
78.2,95.9,43.1,98.0,34.7,10781,0
80.1,89.8,39.0,94.8,30.4,31300,0
104.9,66.2,23.5,112.4,21.5,88854,1
110.2,68.5,18.2,109.5,21.7,90076,1
86.2,86.9,40.5,90.8,30.5,43082,0
73.1,94.0,47.6,98.9,31.4,38772,0
87.0,89.0,43.0,98.7,31.2,15193,0
88.7,85.8,50.1,98.0,31.0,32202,0
85.8,92.1,51.5,89.3,33.4,5259,0
89.2,99.5,44.8,99.1,32.3,7012,0
76.0,97.4,41.8,97.0,31.9,36627,0
80.4,95.6,43.4,93.7,31.8,19592,0
89.0,86.4,40.5,94.4,32.2,27612,0
71.0,96.4,41.5,95.1,31.2,37919,0
79.3,99.4,42.5,85.4,32.0,36718,0
72.7,89.2,51.1,99.0,33.3,49987,0
88.7,90.1,51.8,96.9,30.2,14944,0
106.0,65.0,22.6,114.8,20.2,91231,1
79.9,97.5,43.1,92.4,33.5,18662,0
76.4,97.2,54.4,88.3,32.7,37524,0
73.8,89.1,49.3,87.8,32.5,14550,0
74.8,87.6,49.2,98.0,32.8,11254,0
108.9,58.7,19.1,106.6,21.4,90490,1
107.0,63.6,26.0,116.0,24.4,89150,1
85.2,85.0,39.3,91.1,34.5,9765,0
73.5,92.7,52.4,97.3,34.7,20117,0
113.8,59.2,25.9,107.1,24.3,90872,1
73.7,88.4,54.5,88.3,33.7,13881,0
105.1,60.5,26.0,112.5,22.4,83177,1
88.8,92.8,41.6,96.9,30.7,24048,0
79.3,86.5,38.6,98.8,33.4,17632,0
78.3,92.3,47.8,91.6,33.8,6106,0
