vehicle_age,mileage,days_since_last_service,oil_pressure,engine_temperature,tire_pressure,brake_fluid_level,brake_temperature,driving_pattern,days_until_failure,failure_probability,component_at_risk,brake_temp_deviation,oil_pressure_deviation,avg_daily_mileage,brake_risk_score,engine_risk_score,sensor_variance,mileage_category,driving_encoded
9,21888,30,51.5,85.5,33.2,85.8,82.0,mixed,122,1.6,none,2.0,5.5,6.660986001217285,0.43242,0.5761234285714285,0.31571569225667684,0,1
1,23401,56,47.8,94.8,30.8,64.0,102.2,highway,7,79.6,brakes,22.200000000000003,1.7999999999999972,63.93715846994535,0.5933025000000001,0.6353182857142857,0.14050750704644632,0,0
8,24915,134,54.1,94.2,33.9,75.7,94.9,city,21,52.9,brakes,14.900000000000006,8.100000000000001,8.529613146182815,0.5269375000000001,0.6379457142857142,0.20112543782398679,0,2
7,9833,292,42.0,94.3,21.7,96.9,74.8,city,1,89.5,tires,-5.200000000000003,-4.0,3.8470266040688577,0.3346325,0.5781891428571428,0.2708499357156176,0,2
4,48162,63,53.2,95.5,32.4,86.9,80.7,city,36,1.9,none,0.7000000000000028,7.200000000000003,32.965092402464066,0.489055,0.7383622857142857,0.259304662097187,0,2
9,92842,343,49.7,97.1,31.8,96.5,84.2,mixed,10,50.2,general_service,4.200000000000003,3.700000000000003,28.253804017041997,0.5811550000000001,0.9262251428571429,0.18651783260642005,2,1
1,10189,262,49.0,106.8,32.3,92.9,88.6,highway,4,91.2,engine,8.599999999999994,3.0,27.838797814207652,0.4047225,0.6510417142857142,0.16001916379913475,0,0
10,15822,304,38.2,95.7,34.6,58.5,114.9,highway,5,88.6,brakes,34.900000000000006,-7.799999999999997,4.333607230895645,0.644405,0.6101451428571428,0.2618595988296861,0,0
7,92411,254,53.5,90.0,32.5,99.7,73.1,highway,13,50.8,general_service,-6.900000000000006,7.5,36.15453834115806,0.5244774999999999,0.8839297142857143,0.35128389835006163,2,0
4,52287,328,30.5,86.4,32.3,94.2,87.6,highway,14,64.4,oil_system,7.599999999999994,-15.5,35.78850102669404,0.5014175,0.7028622857142858,0.19607312542233069,1,0
5,38887,81,50.9,93.7,34.8,90.9,82.8,highway,109,23.9,none,2.799999999999997,4.899999999999999,21.296276013143483,0.4602675,0.6909765714285714,0.2656644171026433,0,0
7,69495,65,51.1,89.4,30.4,82.1,94.1,city,13,69.2,brakes,14.099999999999994,5.100000000000001,27.188967136150236,0.6127875,0.7888371428571429,0.21214145050870065,1,2
6,29384,106,40.6,96.7,30.4,98.5,70.5,mixed,106,19.6,none,-9.5,-5.399999999999999,13.411227749885898,0.36071,0.6701074285714286,0.25251347037551963,0,1
7,44663,5,43.1,95.5,33.0,85.7,79.9,city,149,20.7,none,-0.09999999999999432,-2.8999999999999986,17.47378716744914,0.48130750000000005,0.7243662857142857,0.20467406234560384,0,2
7,78206,120,47.3,103.8,32.0,89.4,73.9,mixed,12,57.5,engine,-6.099999999999994,1.2999999999999972,30.59702660406886,0.528215,0.9059668571428571,0.2920786125528686,1,1
3,35912,73,19.2,97.1,32.1,99.5,71.6,city,4,96.0,oil_system,-8.400000000000006,-26.8,32.76642335766423,0.37793,0.6985051428571428,0.3102824876329258,0,2
8,32437,260,48.3,108.9,34.4,94.9,72.1,city,6,88.9,engine,-7.900000000000006,2.299999999999997,11.104758644299897,0.3873425,0.7520337142857142,0.36617454993542115,0,2
7,5615,10,42.6,99.1,33.0,64.6,102.9,city,7,75.3,brakes,22.900000000000006,-3.3999999999999986,2.19679186228482,0.5495375000000001,0.5887457142857143,0.08635086813074755,0,2
8,24334,139,50.2,106.1,31.7,94.7,84.6,city,7,77.7,engine,4.599999999999994,4.200000000000003,8.330708661417322,0.4177850000000001,0.7036217142857143,0.2037289744436767,0,2
10,6448,174,48.1,98.6,32.3,90.5,88.3,mixed,80,7.4,none,8.299999999999997,2.1000000000000014,1.7660914817858122,0.40257000000000004,0.5892205714285714,0.13543760412880324,0,1
3,15338,356,39.7,113.6,33.1,85.6,88.5,highway,5,79.0,engine,8.5,-6.299999999999997,13.994525547445255,0.44274500000000006,0.7104948571428571,0.23998224640160973,0,0
1,65645,194,53.5,97.9,34.7,97.6,75.0,mixed,20,27.5,general_service,-5.0,7.5,179.35792349726776,0.47251250000000006,0.8220085714285714,0.3365235952165489,1,1
7,21790,155,50.9,91.3,34.3,85.0,71.6,highway,150,9.9,none,-8.400000000000006,4.899999999999999,8.525039123630673,0.393375,0.6088742857142857,0.36404662430633766,0,0
7,31953,324,39.8,94.7,33.1,65.3,114.9,highway,6,89.9,brakes,34.900000000000006,-6.200000000000003,12.501173708920188,0.6609325,0.6689548571428572,0.2534286602908133,0,0
9,48063,10,38.3,96.8,21.7,88.8,89.6,highway,7,86.3,tires,9.599999999999994,-7.700000000000003,14.626597687157638,0.5177575,0.7453948571428571,0.2434991289721283,0,0
2,52286,245,36.1,96.8,33.6,85.9,77.5,mixed,22,48.9,oil_system,-2.5,-9.899999999999999,71.52667578659371,0.490065,0.7622868571428572,0.22888415899500583,1,1
1,37317,149,44.5,107.2,31.5,87.5,81.4,highway,4,93.7,engine,1.4000000000000057,-1.5,101.95901639344262,0.46264250000000007,0.7618394285714287,0.22159359983068583,0,0
7,22249,55,53.6,96.4,31.3,64.5,81.1,city,14,54.2,brakes,1.0999999999999943,7.600000000000001,8.704616588419405,0.5042725,0.6398531428571429,0.24994291381018724,0,2
4,19599,181,18.1,89.8,33.2,99.6,89.8,highway,7,91.6,oil_system,9.799999999999997,-27.9,13.414784394250514,0.40959750000000006,0.5915388571428571,0.29224064028935937,0,0
7,8017,99,31.8,90.7,33.5,93.5,85.2,city,14,62.0,oil_system,5.200000000000003,-14.2,3.1365414710485133,0.3835925,0.5503537142857142,0.1978241909607063,0,2
4,8455,119,44.0,102.4,33.7,98.6,84.8,city,22,42.1,engine,4.799999999999997,-2.0,5.787132101300479,0.3652375,0.618962857142857,0.1742200751295236,0,2
1,70510,289,50.2,98.8,34.4,55.6,73.0,mixed,9,69.0,brakes,-7.0,4.200000000000003,192.65027322404373,0.623675,0.8466114285714286,0.3319651840312763,1,1
7,32679,95,45.6,97.2,23.7,97.9,85.7,highway,4,90.8,tires,5.700000000000003,-0.3999999999999986,12.785211267605634,0.43184749999999994,0.6861445714285714,0.23336637805402297,0,0
10,88558,316,41.8,97.9,32.3,99.2,87.0,city,9,76.5,general_service,7.0,-4.200000000000003,24.255820323199124,0.572195,0.9136605714285715,0.11209550165130304,2,2
10,11668,101,50.8,97.1,30.3,53.9,110.9,highway,5,85.3,brakes,30.900000000000006,4.799999999999997,3.195836757052862,0.63412,0.6015291428571429,0.20420380469029883,0,0
8,32128,242,47.1,109.0,33.9,98.4,82.5,city,6,78.3,engine,2.5,1.1000000000000014,10.998972954467648,0.41592,0.751369142857143,0.24511863827406838,0,2
6,70690,196,46.0,87.0,30.1,91.0,70.3,city,20,27.6,general_service,-9.700000000000003,0.0,32.26380648105888,0.489425,0.7799028571428572,0.29718984279755767,1,2
4,41756,93,53.8,85.6,21.8,99.9,78.7,city,4,81.2,tires,-1.2999999999999972,7.799999999999997,28.580424366872005,0.41953999999999997,0.6561668571428572,0.380239938657805,0,2
5,38457,353,51.4,95.4,30.1,96.5,72.5,highway,146,11.8,none,-7.5,5.399999999999999,21.06078860898138,0.3983925,0.6989708571428572,0.3044326086654522,0,0
5,34429,278,46.3,87.9,33.6,96.2,82.3,highway,78,22.6,none,2.299999999999997,0.29999999999999716,18.85487404162103,0.42857249999999997,0.6400017142857144,0.2613024368999577,0,0
6,44569,186,34.0,98.4,31.2,88.6,80.4,mixed,15,53.4,oil_system,0.4000000000000057,-12.0,20.34185303514377,0.4729225,0.7405617142857143,0.1550651942722117,0,1
5,76775,202,40.0,104.0,30.0,89.0,88.2,city,12,56.4,engine,8.200000000000003,-6.0,42.04545454545455,0.5832375,0.9013857142857143,0.11681946586049115,1,2
10,36384,185,50.2,88.2,33.8,96.0,72.1,city,69,17.9,none,-7.900000000000006,4.200000000000003,9.965488907148726,0.39336,0.649536,0.36151952364560663,0,2
6,28890,57,51.9,85.8,31.4,67.6,108.0,mixed,6,79.8,brakes,28.0,5.899999999999999,13.185759926973985,0.6176250000000001,0.6058457142857143,0.31167066887317596,0,1
2,27666,111,38.6,86.8,31.9,53.1,107.9,highway,5,94.3,brakes,27.900000000000006,-7.399999999999999,37.84678522571819,0.664915,0.606664,0.27046868603617286,0,0
8,31442,134,42.5,101.3,30.7,97.6,74.2,mixed,25,45.8,engine,-5.799999999999997,-3.5,10.764121876069838,0.383805,0.7046251428571428,0.24407155503505476,0,1
7,24786,153,55.0,98.8,34.4,89.5,94.8,highway,14,64.0,brakes,14.799999999999997,9.0,9.69718309859155,0.477915,0.6637154285714285,0.16958860173890855,0,0
5,42381,88,19.6,98.1,34.7,91.2,74.0,mixed,5,94.8,oil_system,-6.0,-26.4,23.209748083242058,0.4327525,0.7300954285714285,0.3605346601723538,0,1
7,62674,99,35.3,94.6,30.5,93.4,72.0,highway,17,36.0,oil_system,-8.0,-10.700000000000003,24.52034428794992,0.4677849999999999,0.7912674285714285,0.21177858016579082,1,0
3,40519,47,49.6,94.4,31.7,92.7,80.5,highway,141,8.8,none,0.5,3.6000000000000014,36.96989051094891,0.4488475,0.7015045714285715,0.22652324297601584,0,0
10,43254,296,48.9,85.6,31.8,98.6,77.3,mixed,169,21.9,none,-2.700000000000003,2.8999999999999986,11.847165160230073,0.422235,0.6621588571428572,0.3004209700986373,0,1
3,40059,148,41.2,85.3,20.2,94.3,75.4,city,6,85.9,tires,-4.599999999999994,-4.799999999999997,36.550182481751825,0.42169750000000006,0.6476645714285714,0.276056316194512,0,2
7,20742,359,40.4,87.9,32.5,74.2,92.9,city,27,44.4,brakes,12.900000000000006,-5.600000000000001,8.115023474178404,0.5137550000000001,0.5852537142857144,0.18202556379375145,0,2
3,7574,175,22.6,92.7,34.4,86.5,83.5,mixed,5,91.7,oil_system,3.5,-23.4,6.910583941605839,0.400185,0.5600102857142857,0.2802908120905921,0,1
3,42827,324,46.2,113.7,30.9,85.2,77.9,city,7,94.1,engine,-2.0999999999999943,0.20000000000000284,39.0757299270073,0.47046750000000004,0.8210222857142858,0.3258563310025264,0,2
6,86287,288,47.1,95.2,34.0,91.2,80.1,city,13,67.7,general_service,0.09999999999999432,1.1000000000000014,39.38247375627567,0.5669175,0.889148,0.24314818124931056,2,2
7,50304,255,38.6,85.9,30.2,85.0,88.0,city,25,51.3,general_service,8.0,-7.399999999999999,19.68075117370892,0.5302600000000001,0.6920731428571428,0.15726727803444296,1,2
7,26930,26,34.4,92.8,34.5,88.0,78.6,highway,17,29.5,oil_system,-1.4000000000000057,-11.600000000000001,10.535993740219093,0.423725,0.6380057142857143,0.2490789472595136,0,0
3,12860,82,46.6,96.7,34.7,79.2,92.0,mixed,14,60.0,brakes,12.0,0.6000000000000014,11.733576642335766,0.47295000000000004,0.6040114285714286,0.15396654373589932,0,1
9,32649,40,40.8,109.4,31.1,86.2,83.6,highway,1,79.9,engine,3.5999999999999943,-5.200000000000003,9.9357881923311,0.4643225,0.7557388571428572,0.21997879438137166,0,0
5,66013,327,46.7,87.4,31.5,96.1,86.8,highway,16,37.9,general_service,6.799999999999997,0.7000000000000028,36.15169769989047,0.5258825,0.7634805714285715,0.21365580020527583,1,0
7,73399,1,39.9,99.0,30.2,85.4,85.0,highway,30,44.4,general_service,5.0,-6.100000000000001,28.71635367762128,0.5745975,0.8593102857142858,0.09697130115812264,1,0
1,18614,190,50.9,97.8,30.6,64.0,114.5,highway,2,90.7,brakes,34.5,4.899999999999999,50.85792349726776,0.6305350000000001,0.6333131428571428,0.22610375060448462,0,0
5,13806,327,40.0,87.1,31.3,88.7,73.9,highway,124,18.7,none,-6.099999999999994,-6.0,7.5607886089813805,0.369665,0.5529382857142857,0.24129818541247308,0,0
3,25736,29,38.2,89.6,30.1,66.0,88.8,highway,8,57.1,brakes,8.799999999999997,-7.799999999999997,23.48175182481752,0.53854,0.6149439999999999,0.10390975546275154,0,0
7,70553,190,30.4,93.4,30.6,92.2,87.2,highway,13,62.6,oil_system,7.200000000000003,-15.600000000000001,27.602895148669795,0.5524825,0.8159262857142857,0.10081342958358346,1,0
8,30052,308,49.8,111.3,31.8,90.2,75.4,highway,6,88.4,engine,-4.599999999999994,3.799999999999997,10.28825744608011,0.41103,0.756208,0.3375350038537197,0,0
4,34571,10,45.2,108.3,34.0,94.8,88.1,city,7,81.3,engine,8.099999999999994,-0.7999999999999972,23.66255989048597,0.4570275,0.7571411428571428,0.1793754913398819,0,2
8,29585,204,51.5,86.7,34.7,95.0,87.4,highway,164,18.9,none,7.400000000000006,5.5,10.128380691543992,0.4410625000000001,0.6137685714285714,0.303176183622418,0,0
3,58372,356,41.6,103.2,30.5,95.3,88.3,highway,9,66.5,engine,8.299999999999997,-4.399999999999999,53.25912408759124,0.51558,0.8232022857142858,0.1055560557818736,1,0
2,26463,30,47.6,86.3,32.6,75.6,96.8,highway,29,28.3,brakes,16.799999999999997,1.6000000000000014,36.20109439124487,0.5387575,0.5989948571428572,0.24136096418460876,0,0
9,36897,9,44.9,111.9,33.7,91.9,83.1,city,4,77.8,engine,3.0999999999999943,-1.1000000000000014,11.228545343883141,0.4529925,0.7870165714285715,0.26055890994298014,0,2
1,70968,216,46.9,101.6,33.7,93.8,79.7,highway,14,51.2,engine,-0.29999999999999716,0.8999999999999986,193.9016393442623,0.51792,0.8644434285714285,0.23636551607814035,1,0
1,48346,340,45.2,99.4,34.7,65.2,76.8,highway,9,68.4,brakes,-3.200000000000003,-0.7999999999999972,132.0928961748634,0.549865,0.7613840000000001,0.2752972853208331,0,0
5,15554,82,41.7,95.2,30.7,54.4,114.3,city,6,86.1,brakes,34.3,-4.299999999999997,8.518072289156626,0.6556850000000001,0.6062160000000001,0.24199237688937356,0,2
6,75584,350,39.0,102.4,34.1,86.3,83.6,mixed,9,60.1,engine,3.5999999999999943,-7.0,34.497489730716566,0.57131,0.8874788571428571,0.19539046900523693,1,1
9,95822,97,47.2,91.0,30.9,91.1,87.9,mixed,8,77.8,general_service,7.900000000000006,1.2000000000000028,29.160681679853926,0.622305,0.9032880000000001,0.16920306662859064,2,1
1,45594,72,23.0,89.2,30.8,92.2,82.3,highway,1,85.1,oil_system,2.299999999999997,-23.0,124.57377049180327,0.470485,0.6920902857142857,0.18011811653259702,0,0
5,23716,315,40.7,86.3,31.3,83.9,97.6,mixed,20,41.6,brakes,17.599999999999994,-5.299999999999997,12.987951807228916,0.5060399999999999,0.5880068571428572,0.20139563700673285,0,1
9,38493,116,38.6,102.8,32.7,96.3,79.1,highway,11,60.2,engine,-0.9000000000000057,-7.399999999999999,11.714242239805234,0.42558250000000003,0.7414005714285714,0.216123443469208,0,0
10,7093,31,43.6,106.9,30.1,88.3,74.4,mixed,2,90.9,engine,-5.599999999999994,-2.3999999999999986,1.9427554094768558,0.3562825,0.6392291428571428,0.2862795597584753,0,1
8,45520,173,53.0,87.4,30.6,53.0,112.2,mixed,2,82.0,brakes,32.2,7.0,15.583704210886683,0.7271000000000001,0.6815085714285715,0.3265118146718543,0,1
8,17719,193,48.0,96.2,33.1,56.3,102.5,highway,2,89.6,brakes,22.5,2.0,6.066073262581308,0.6072474999999999,0.6205902857142858,0.12419522721706483,0,0
8,78458,277,42.9,90.0,33.4,94.9,97.8,mixed,14,58.6,brakes,17.799999999999997,-3.1000000000000014,26.859979459089352,0.6051949999999999,0.8281177142857143,0.18499024615424894,1,1
4,38146,315,44.6,101.6,33.2,94.1,83.3,city,14,55.9,engine,3.299999999999997,-1.3999999999999986,26.109514031485283,0.44921500000000003,0.7331554285714286,0.18089117594814644,0,2
6,24941,34,51.4,97.2,26.8,98.6,73.5,highway,19,40.1,tires,-6.5,5.399999999999999,11.383386581469649,0.3612525,0.6551925714285713,0.30406206849358675,0,0
1,77960,35,42.2,96.2,27.7,88.8,71.5,highway,18,45.2,tires,-8.5,-3.799999999999997,213.0054644808743,0.5201,0.8615542857142857,0.23381671855848238,1,0
8,9046,162,35.1,86.0,33.2,92.7,74.3,highway,24,49.5,oil_system,-5.700000000000003,-10.899999999999999,3.096884628551866,0.345365,0.5276125714285714,0.2721688711661326,0,0
6,29344,46,49.4,93.8,34.1,62.8,107.4,highway,1,81.3,brakes,27.400000000000006,3.3999999999999986,13.39297124600639,0.6331600000000001,0.653376,0.19564607071842735,0,0
2,34330,362,34.8,97.4,32.3,88.5,85.3,city,27,41.5,oil_system,5.299999999999997,-11.200000000000003,46.96306429548564,0.467275,0.6938914285714286,0.13257148750191114,0,2
5,46480,138,42.4,103.0,30.7,93.1,87.3,mixed,29,43.6,engine,7.299999999999997,-3.6000000000000014,25.454545454545453,0.48955000000000004,0.7744914285714285,0.11489306596838329,0,1
3,31342,32,52.0,95.5,34.4,75.2,93.5,mixed,24,40.1,brakes,13.5,6.0,28.596715328467152,0.539155,0.6710822857142857,0.18227562422661128,0,1
4,13230,68,41.5,88.0,34.3,79.6,97.2,city,25,51.2,brakes,17.200000000000003,-4.5,9.055441478439425,0.4932750000000001,0.5557771428571429,0.22645688871530828,0,2
8,13050,95,54.7,86.3,32.8,56.8,70.2,mixed,14,52.4,brakes,-9.799999999999997,8.700000000000003,4.467648065730914,0.46462500000000007,0.5453428571428571,0.4084709322051425,0,1
2,39304,85,54.4,92.4,33.9,68.1,82.9,city,13,52.1,brakes,2.9000000000000057,8.399999999999999,53.76744186046512,0.54151,0.685216,0.285660446212838,0,2
2,34174,204,40.3,92.1,34.4,98.2,70.1,city,59,14.3,none,-9.900000000000006,-5.700000000000003,46.74965800273598,0.37213499999999994,0.6629817142857143,0.32568984338887774,0,2
7,18360,324,48.1,100.7,34.3,90.3,73.0,highway,21,26.8,engine,-7.0,2.1000000000000014,7.183098591549296,0.37184999999999996,0.6488685714285714,0.3215374792532456,0,0
3,19222,331,53.0,88.8,31.1,74.4,99.0,city,29,39.3,brakes,19.0,7.0,17.53832116788321,0.533655,0.5843165714285714,0.24241502273024956,0,2
2,25981,28,38.8,95.2,31.6,98.3,86.3,highway,54,16.5,none,6.299999999999997,-7.200000000000003,35.54172366621067,0.41610250000000004,0.647924,0.10065457221375188,0,0
7,94506,192,53.9,88.5,34.1,90.0,77.8,city,14,61.1,general_service,-2.200000000000003,7.899999999999999,36.97417840375587,0.582465,0.8837382857142857,0.3484100262997743,2,2
10,9657,293,46.0,97.8,34.1,99.9,99.1,city,14,54.1,brakes,19.099999999999994,0.0,2.6450287592440427,0.4208925,0.5974851428571428,0.1024055476986087,0,2
5,16185,321,49.4,88.4,32.1,85.7,77.3,city,100,18.9,none,-2.700000000000003,3.3999999999999986,8.863636363636363,0.3997125,0.5698828571428571,0.28766608209828465,0,2
8,18440,310,31.6,94.8,34.3,95.0,74.8,mixed,14,52.5,oil_system,-5.200000000000003,-14.399999999999999,6.312906538856556,0.3628,0.6154742857142858,0.27581789051436933,0,1
9,12760,68,50.9,99.5,30.2,57.4,113.8,city,6,94.9,brakes,33.8,4.899999999999999,3.883140596469872,0.6362,0.6196114285714285,0.2137341971235072,0,2
5,11687,129,53.1,93.5,34.8,93.5,79.7,mixed,38,19.2,none,-0.29999999999999716,7.100000000000001,6.400328587075575,0.3707675,0.5810337142857143,0.3069384188981835,0,1
7,14753,25,53.1,93.3,34.2,89.7,76.8,mixed,106,14.2,none,-3.200000000000003,7.100000000000001,5.771909233176839,0.3801325,0.5921548571428571,0.3232916762804991,0,1
2,17534,128,26.3,89.9,31.2,88.4,81.9,mixed,3,97.4,oil_system,1.9000000000000057,-19.7,23.986320109439124,0.41203500000000004,0.5838502857142858,0.1674014086184993,0,1
1,17323,87,28.4,97.9,31.4,93.5,72.4,mixed,11,69.3,oil_system,-7.599999999999994,-17.6,47.330601092896174,0.3556575,0.6287205714285714,0.2456002175975742,0,1
9,48763,171,46.3,91.5,33.7,87.2,75.1,mixed,143,5.9,none,-4.900000000000006,0.29999999999999716,14.839622641509434,0.4671075,0.7179091428571428,0.2925350103368317,0,1
1,34062,329,22.3,98.9,31.0,91.3,73.3,highway,6,88.2,oil_system,-6.700000000000003,-23.7,93.06557377049181,0.408805,0.7013908571428572,0.26796016316932153,0,0
5,49271,349,21.2,91.8,33.1,93.1,74.1,highway,2,95.1,oil_system,-5.900000000000006,-24.8,26.98302300109529,0.4437275,0.7216554285714285,0.2887577474736099,0,0
10,39889,169,51.3,103.9,31.9,85.3,76.8,mixed,19,54.3,engine,-3.200000000000003,5.299999999999997,10.925499863051218,0.4583725,0.7532702857142858,0.28281339031533514,0,1
7,57519,223,43.4,88.8,34.9,85.4,80.4,highway,30,40.9,general_service,0.4000000000000057,-2.6000000000000014,22.503521126760564,0.5164975,0.7375045714285713,0.28048784448871783,1,0
3,77676,22,38.2,101.5,34.5,92.9,76.9,highway,9,64.7,engine,-3.0999999999999943,-7.799999999999997,70.87226277372262,0.52664,0.8907039999999999,0.26613345471676836,1,0
6,44044,345,18.2,89.9,33.2,90.4,73.6,highway,7,94.7,oil_system,-6.400000000000006,-27.8,20.10223642172524,0.43810999999999994,0.6898902857142858,0.31170404301330307,0,0
6,32754,233,41.2,87.6,23.7,93.5,76.5,highway,7,96.0,tires,-3.5,-4.799999999999997,14.949338201734367,0.41063500000000003,0.6315874285714285,0.20348437741819175,0,0
6,36309,281,52.6,86.1,33.1,91.2,89.9,highway,159,21.6,none,9.900000000000006,6.600000000000001,16.57188498402556,0.4811725,0.6372359999999999,0.28712727535250687,0,0
5,68672,78,47.8,88.7,32.5,91.9,96.1,highway,13,73.4,brakes,16.099999999999994,1.7999999999999972,37.6078860898138,0.58443,0.7815451428571429,0.2069525693610399,1,0
8,29503,296,46.9,88.4,31.2,79.2,92.1,highway,21,51.4,brakes,12.099999999999994,0.8999999999999986,10.100308113659706,0.5149575,0.6231548571428571,0.1903290478289319,0,0
4,25673,353,49.5,94.3,30.5,95.9,87.3,highway,98,18.0,none,7.299999999999997,3.5,17.57221081451061,0.42773249999999996,0.6415491428571428,0.16714263132578322,0,0
4,33711,365,50.6,99.2,32.8,52.6,102.4,highway,7,91.8,brakes,22.400000000000006,4.600000000000001,23.073921971252567,0.6597775,0.7017011428571429,0.09686943605556583,0,0
7,32837,233,51.9,109.5,31.1,91.4,79.1,mixed,5,97.3,engine,-0.9000000000000057,5.899999999999999,12.847026604068857,0.4285925,0.7570622857142858,0.29494718146906324,0,1
8,22661,313,42.2,96.0,31.8,98.9,74.9,city,48,7.2,none,-5.099999999999994,-3.799999999999997,7.757959602875728,0.3601025,0.6392154285714284,0.22965595828156785,0,2
6,76763,42,51.3,103.1,31.6,87.7,78.3,city,14,51.3,engine,-1.7000000000000028,5.299999999999997,35.03560018256504,0.5481575,0.8961948571428571,0.2625913199444218,1,2
